7.382594631718260025e-01
-7.087459943571830401e+00
-2.693766386112138811e+00
-1.387265650048044585e-01
-1.151195374984613329e+00
3.023397829203614690e-02
2.628025178032661075e-03
1.007639952103006564e+01
-1.207596273803839040e+02
-3.371903130868855403e+00
2.177042962417462135e+01
2.460249327207247205e+01
4.422847917649054494e+00
-2.865898694799026103e+01
-3.263490592323588402e+01
2.043189336132810041e+01
-2.050222839322332646e+01
2.416985318739049760e+01
-3.603357893934166167e+00
-2.111557828783512036e+01
-1.794815358976652675e+01
2.618567025310567686e+01
1.841922372400613739e+01
-4.101587464152149209e+01
-6.894192976466738898e+00
2.560256306555470474e+01
1.280248358269325060e+01
-1.011214577426747141e+01
1.406751560131329093e+01
-6.617646032904457520e+00
1.441999340234044968e+00
2.177042962418066097e+01
-2.177260545670480951e+01
-8.932688355265653968e+00
7.064872679796051713e+00
1.554908822949671432e+01
-1.142536533366572726e+01
8.268521355563359876e+00
-1.141752947217792880e+01
8.961713104376270778e+00
1.626372374830243572e+01
6.914551926207264998e+00
-1.028904805049784166e+01
-1.605748063018379668e+01
1.960726926306116269e+01
1.571663801306719899e+00
-1.956409117026782596e+01
-1.403575807182448187e+01
1.473839964778727385e+01
-1.032751244348336783e+01
1.669846260237136448e+00
